"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"110",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6373,43,NA,"A5","18 WINSLOW PLACE"," ",10312," 1 "," -   "," 1 "," 3,442 "," 2,058 ",2015,1,"A5"," $682,227 ","11/17/16",682227,2058,3442
"111",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6373,44,NA,"A5","20 WINSLOW PLACE"," ",10312," 1 "," -   "," 1 "," 3,442 "," 2,058 ",2015,1,"A5"," $636,406 ","7/29/16",636406,2058,3442
"112",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6373,47,NA,"A5","32 WINSLOW PLACE"," ",10312," 1 "," -   "," 1 "," 3,512 "," 2,058 ",2015,1,"A5"," $677,136 ","8/9/16",677136,2058,3512
"113",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6373,145,NA,"A5","26 WINSLOW PLACE"," ",10312," 1 "," -   "," 1 "," 3,442 "," 2,058 ",2015,1,"A5"," $651,680 ","7/29/16",651680,2058,3442
"114",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6373,146,NA,"A5","30 WINSLOW PLACE"," ",10312," 1 "," -   "," 1 "," 3,442 "," 2,058 ",2015,1,"A5"," $666,953 ","8/12/16",666953,2058,3442
"115",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6382,7,NA,"A9","335 BARCLAY AVENUE"," ",10312," 1 "," -   "," 1 "," 3,920 "," 2,496 ",1988,1,"A9"," $-   ","10/14/16",NA,2496,3920
"116",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6382,18,NA,"A2","656 SYCAMORE STREET"," ",10312," 1 "," -   "," 1 "," 4,000 "," 1,064 ",1940,1,"A2"," $500,000 ","11/18/16",5e+05,1064,4000
"117",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6382,67,NA,"A1","139 TALLMAN STREET"," ",10312," 1 "," -   "," 1 "," 4,000 "," 2,275 ",1980,1,"A1"," $558,000 ","4/5/16",558000,2275,4000
"118",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6398,16,NA,"A5","5 OCEANVIEW AVENUE"," ",10312," 1 "," -   "," 1 "," 2,003 "," 1,016 ",1991,1,"A5"," $385,000 ","10/13/16",385000,1016,2003
"119",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6398,19,NA,"A5","9 OCEANVIEW AVENUE"," ",10312," 1 "," -   "," 1 "," 2,467 "," 1,016 ",1991,1,"A5"," $-   ","7/28/16",NA,1016,2467
"120",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6401,31,NA,"A1","15 ALLEN PLACE"," ",10312," 1 "," -   "," 1 "," 8,000 "," 2,560 ",1950,1,"A1"," $-   ","6/6/16",NA,2560,8000
"121",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6401,60,NA,"A1","616 BARCLAY AVENUE"," ",10312," 1 "," -   "," 1 "," 10,000 "," 2,520 ",1999,1,"A1"," $670,000 ","2/29/16",670000,2520,10000
"122",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6402,39,NA,"A2","10 ALLEN PLACE"," ",10312," 1 "," -   "," 1 "," 6,000 "," 2,040 ",1952,1,"A2"," $500,000 ","8/15/16",5e+05,2040,6000
"123",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6402,49,NA,"A2","32 ALLEN PLACE"," ",10312," 1 "," -   "," 1 "," 6,000 "," 1,224 ",1940,1,"A2"," $-   ","1/5/17",NA,1224,6000
"124",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6429,94,NA,"A1","5008 AMBOY ROAD"," ",10312," 1 "," -   "," 1 "," 15,000 "," 1,960 ",1920,1,"A1"," $749,000 ","8/10/16",749000,1960,15000
"125",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6429,94,NA,"A1","5008 AMBOY ROAD"," ",10312," 1 "," -   "," 1 "," 15,000 "," 1,960 ",1920,1,"A1"," $-   ","4/29/16",NA,1960,15000
"126",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6431,174,NA,"A2","381 POILLON AVENUE"," ",10312," 1 "," -   "," 1 "," 15,084 "," 816 ",1960,1,"A2"," $-   ","6/27/16",NA,816,15084
"127",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6456,4,NA,"A1","34 LYNCH STREET"," ",10312," 1 "," -   "," 1 "," 3,800 "," 2,350 ",1980,1,"A1"," $680,000 ","12/1/16",680000,2350,3800
"128",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6456,6,NA,"A1","30 LYNCH STREET"," ",10312," 1 "," -   "," 1 "," 3,640 "," 2,350 ",1980,1,"A1"," $-   ","5/28/16",NA,2350,3640
"129",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6456,42,NA,"A1","429 BERTRAM AVENUE"," ",10312," 1 "," -   "," 1 "," 11,340 "," 3,350 ",1997,1,"A1"," $1 ","2/23/16",1,3350,11340
"130",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6459,12,NA,"A1","296 POILLON AVENUE"," ",10312," 1 "," -   "," 1 "," 4,000 "," 2,744 ",1987,1,"A1"," $645,000 ","6/29/16",645000,2744,4000
"131",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6462,40,NA,"A1","320 PHILIP AVENUE"," ",10312," 1 "," -   "," 1 "," 6,120 "," 1,664 ",1960,1,"A1"," $-   ","11/10/16",NA,1664,6120
"132",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6475,115,NA,"A7","77 NICOLOSI LOOP"," ",10312," 1 "," -   "," 1 "," 14,660 "," 7,000 ",1988,1,"A7"," $1,500,000 ","2/8/16",1500000,7000,14660
"133",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6475,150,NA,"A3","151 NICOLOSI DRIVE"," ",10312," 1 "," -   "," 1 "," 21,065 "," 8,380 ",1997,1,"A3"," $2,000,000 ","8/24/16",2e+06,8380,21065
"134",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6499,106,NA,"A9","25 WENDY DRIVE"," ",10312," 1 "," -   "," 1 "," 16,835 "," 3,500 ",1985,1,"A9"," $-   ","9/22/16",NA,3500,16835
"135",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6517,39,NA,"A9","30 ARBUTUS WAY"," ",10312," 1 "," -   "," 1 "," 13,150 "," 3,600 ",1985,1,"A9"," $1,150,000 ","1/4/17",1150000,3600,13150
"136",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6517,60,NA,"A1","201 ARBUTUS AVENUE"," ",10312," 1 "," -   "," 1 "," 10,195 "," 3,834 ",1990,1,"A1"," $450,000 ","4/11/16",450000,3834,10195
"137",5,"ANNADALE","01 ONE FAMILY DWELLINGS                    ","1",6523,15,NA,"A1","135 ARBUTUS AVENUE"," ",10312," 1 "," -   "," 1 "," 4,620 "," 1,186 ",1945,1,"A1"," $699,000 ","8/4/16",699000,1186,4620
"138",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",5406,1,NA,"B2","381 HAROLD AVENUE"," ",10312," 2 "," -   "," 2 "," 5,032 "," 3,803 ",2015,1,"B2"," $996,866 ","3/11/16",996866,3803,5032
"139",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",5406,2,NA,"B2","385 HAROLD AVENUE"," ",10312," 2 "," -   "," 2 "," 5,132 "," 3,803 ",2015,1,"B2"," $1,002,976 ","4/6/16",1002976,3803,5132
"140",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",5425,48,NA,"B2","39 SANDGAP STREET"," ",10312," 2 "," -   "," 2 "," 2,500 "," 3,945 ",2015,1,"B2"," $920,000 ","10/4/16",920000,3945,2500
"141",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",5426,17,NA,"B9","11 OCEAN DRIVEWAY"," ",10312," 2 "," -   "," 2 "," 10,000 "," 1,440 ",1956,1,"B9"," $10 ","4/26/16",10,1440,10000
"142",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6209,5,NA,"B2","182 SNEDEN AVENUE"," ",10312," 2 "," -   "," 2 "," 2,600 "," 1,592 ",2005,1,"B2"," $573,000 ","11/8/16",573000,1592,2600
"143",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6212,98,NA,"B2","1110 ARDEN AVENUE"," ",10312," 2 "," -   "," 2 "," 4,470 "," 2,500 ",2000,1,"B2"," $-   ","8/6/16",NA,2500,4470
"144",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6212,114,NA,"B2","1160 ARDEN AVENUE"," ",10312," 2 "," -   "," 2 "," 19,950 "," 1,216 ",1910,1,"B2"," $722,500 ","2/17/16",722500,1216,19950
"145",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6215,38,NA,"B2","128 FABIAN STREET"," ",10312," 2 "," -   "," 2 "," 5,000 "," 2,591 ",2014,1,"B2"," $485,000 ","3/25/16",485000,2591,5000
"146",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6221,9,NA,"A5","1002 ARDEN AVENUE"," ",10312," 1 "," -   "," 1 "," 2,550 "," 1,400 ",2005,1,"B9"," $-   ","6/17/16",NA,1400,2550
"147",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6221,18,NA,"B3","1020 ARDEN AVENUE"," ",10312," 2 "," -   "," 2 "," 5,670 "," 2,528 ",1955,1,"B3"," $824,782 ","6/24/16",824782,2528,5670
"148",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,14,NA,"B2","16 JEANNETTE AVENUE"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,392 ",2015,1,"B2"," $804,146 ","5/20/16",804146,2392,4000
"149",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,15,NA,"B2","20 JEANNETTE AVENUE"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,600 ",2015,1,"B2"," $793,216 ","5/23/16",793216,2600,4000
"150",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,16,NA,"B2","24 JEANNETTE AVENUE"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,392 ",2015,1,"B2"," $803,399 ","9/16/16",803399,2392,4000
"151",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,26,NA,"B9","38 JEANNETTE AVENUE"," ",10312," 2 "," -   "," 2 "," 2,825 "," 1,600 ",2004,1,"B9"," $590,000 ","1/13/17",590000,1600,2825
"152",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,26,NA,"B9","38 JEANNETTE AVENUE"," ",10312," 2 "," -   "," 2 "," 2,825 "," 1,600 ",2004,1,"B9"," $-   ","6/2/16",NA,1600,2825
"153",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,29,NA,"B9","46 JEANNETTE AVENUE"," ",10312," 2 "," -   "," 2 "," 2,825 "," 1,600 ",2004,1,"B9"," $625,000 ","12/30/16",625000,1600,2825
"154",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6222,49,NA,"B2","25 LORRAINE AVENUE"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,550 ",2015,1,"B2"," $794,233 ","2/18/16",794233,2550,4000
"155",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6229,50,NA,"B2","135 EDGEGROVE AVENUE"," ",10312," 2 "," -   "," 2 "," 8,000 "," 3,640 ",2002,1,"B2"," $-   ","8/1/16",NA,3640,8000
"156",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    "," ",6236,22,NA," ","182 STAFFORD AVENUE"," ",10312," -   "," -   "," -   "," -   "," -   ",0,1,"B2"," $935,771 ","8/8/16",935771,NA,NA
"157",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1B",6236,24,NA,"V0","178 STAFFORD AVENUE"," ",10312," 1 "," -   "," 1 "," 14,000 "," -   ",1980,1,"B2"," $935,771 ","8/23/16",935771,NA,14000
"158",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    "," ",6236,26,NA," ","174 STAFFORD AVENUE"," ",10312," -   "," -   "," -   "," -   "," -   ",0,1,"B2"," $935,771 ","8/5/16",935771,NA,NA
"159",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6237,15,NA,"B2","197 STAFFORD AVENUE"," ",10312," 2 "," -   "," 2 "," 7,000 "," 3,834 ",2014,1,"B2"," $1,120,075 ","9/14/16",1120075,3834,7000
"160",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6238,50,NA,"B9","179 VINELAND AVENUE"," ",10312," 2 "," -   "," 2 "," 2,900 "," 1,400 ",2000,1,"B9"," $603,050 ","9/8/16",603050,1400,2900
"161",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6240,75,NA,"B2","7 FORNES PLACE"," ",10312," 2 "," -   "," 2 "," 6,998 "," 2,100 ",2005,1,"B2"," $1,040,000 ","5/27/16",1040000,2100,6998
"162",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6242,72,NA,"B2","25 SUMMIT PLACE"," ",10312," 2 "," -   "," 2 "," 4,125 "," 3,400 ",2014,1,"B2"," $-   ","6/24/16",NA,3400,4125
"163",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6243,8,NA,"B2","11 MOSELY AVENUE"," ",10312," 2 "," -   "," 2 "," 8,040 "," 2,770 ",1980,1,"B2"," $780,000 ","9/27/16",780000,2770,8040
"164",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6249,230,NA,"B2","970 ANNADALE ROAD"," ",10312," 2 "," -   "," 2 "," 9,135 "," 1,657 ",1950,1,"B2"," $622,000 ","4/18/16",622000,1657,9135
"165",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6254,131,NA,"B2","137 SOUTH RAILROAD ST"," ",10312," 2 "," -   "," 2 "," 3,950 "," 1,590 ",2002,1,"B2"," $725,000 ","10/4/16",725000,1590,3950
"166",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6265,33,NA,"B2","254 RENSSELAER AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 2,624 ",1990,1,"B2"," $850,000 ","10/11/16",850000,2624,6000
"167",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6265,39,NA,"B2","286 JEFFERSON BOULEVARD"," ",10312," 2 "," -   "," 2 "," 6,000 "," 2,758 ",1975,1,"B2"," $775,000 ","4/20/16",775000,2758,6000
"168",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6268,40,NA,"B2","175 SINCLAIR AVENUE"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,100 ",2002,1,"B2"," $755,000 ","6/22/16",755000,2100,4000
"169",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6269,2,NA,"B2","316 VINELAND AVENUE"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,340 ",2004,1,"B2"," $830,000 ","9/30/16",830000,2340,4000
"170",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6280,13,NA,"B2","410 EDGEGROVE AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 2,026 ",1975,1,"B2"," $750,000 ","9/16/16",750000,2026,6000
"171",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6287,15,NA,"B9","33 RAMONA AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 3,100 ",1985,1,"B9"," $-   ","4/26/16",NA,3100,6000
"172",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6297,4,NA,"B2","472 LAMONT AVENUE"," ",10312," 2 "," -   "," 2 "," 7,000 "," 2,464 ",1970,1,"B2"," $568,758 ","1/3/17",568758,2464,7000
"173",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6298,74,NA,"B2","263 DELMAR AVENUE"," ",10312," 2 "," -   "," 2 "," 5,000 "," 2,472 ",1978,1,"B2"," $723,000 ","9/27/16",723000,2472,5000
"174",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6301,3,NA,"B2","462 SHELDON AVENUE"," ",10312," 2 "," -   "," 2 "," 12,000 "," 4,065 ",1999,1,"B2"," $970,000 ","7/28/16",970000,4065,12000
"175",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6305,71,NA,"B2","369 CROWN AVENUE"," ",10312," 2 "," -   "," 2 "," 9,550 "," 3,620 ",1986,1,"B2"," $-   ","5/23/16",NA,3620,9550
"176",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6305,71,NA,"B2","369 CROWN AVENUE"," ",10312," 2 "," -   "," 2 "," 9,550 "," 3,620 ",1986,1,"B2"," $-   ","4/26/16",NA,3620,9550
"177",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6320,75,NA,"B1","170 ALBEE AVENUE"," ",10312," 2 "," -   "," 2 "," 3,600 "," 2,150 ",1975,1,"B1"," $200,000 ","11/17/16",2e+05,2150,3600
"178",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6350,40,NA,"B2","473 HOLDRIDGE AVENUE"," ",10312," 2 "," -   "," 2 "," 9,879 "," 3,042 ",1985,1,"B2"," $1,290,000 ","11/17/16",1290000,3042,9879
"179",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6352,14,NA,"B2","466 HOLDRIDGE AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 3,520 ",1988,1,"B2"," $860,000 ","12/9/16",860000,3520,6000
"180",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6356,61,NA,"B2","424 HAROLD AVENUE"," ",10312," 2 "," -   "," 2 "," 4,173 "," 1,920 ",1996,1,"B2"," $1 ","2/24/16",1,1920,4173
"181",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6356,77,NA,"B2","4719 HYLAN BOULEVARD"," ",10312," 2 "," -   "," 2 "," 3,911 "," 2,600 ",1995,1,"B2"," $-   ","4/20/16",NA,2600,3911
"182",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6359,48,NA,"B9","36 PEARE PLACE"," ",10312," 2 "," -   "," 2 "," 5,000 "," 2,200 ",1980,1,"B9"," $655,000 ","2/1/16",655000,2200,5000
"183",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6360,1,NA,"B2","639 BARCLAY AVENUE"," ",10312," 2 "," -   "," 2 "," 2,280 "," 1,200 ",1999,1,"B2"," $385,000 ","8/16/16",385000,1200,2280
"184",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6360,1,NA,"B2","639 BARCLAY AVENUE"," ",10312," 2 "," -   "," 2 "," 2,280 "," 1,200 ",1999,1,"B2"," $295,000 ","4/13/16",295000,1200,2280
"185",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6360,30,NA,"B2","581 BARCLAY AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 3,670 ",1987,1,"B2"," $780,000 ","4/27/16",780000,3670,6000
"186",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6361,74,NA,"B2","180 LENZIE STREET"," ",10312," 2 "," -   "," 2 "," 6,205 "," 2,840 ",1983,1,"B2"," $720,000 ","5/17/16",720000,2840,6205
"187",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6393,18,NA,"B2","191 BOARDWALK AVENUE"," ",10312," 2 "," -   "," 2 "," 12,313 "," 7,644 ",1945,1,"B2"," $1,450,000 ","7/21/16",1450000,7644,12313
"188",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6399,31,NA,"B2","433 LIPSETT AVENUE"," ",10312," 2 "," -   "," 2 "," 6,103 "," 2,465 ",2015,1,"B2"," $845,147 ","2/2/16",845147,2465,6103
"189",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6401,66,NA,"B2","628 BARCLAY AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 3,250 ",1995,1,"B2"," $840,000 ","7/15/16",840000,3250,6000
"190",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6402,1,NA,"B2","60 ALLEN PLACE"," ",10312," 2 "," -   "," 2 "," 4,838 "," 3,400 ",1995,1,"B2"," $-   ","8/23/16",NA,3400,4838
"191",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6402,3,NA,"B2","4867 HYLAN BOULEVARD"," ",10312," 2 "," -   "," 2 "," 4,400 "," 2,276 ",2014,1,"B2"," $745,868 ","2/23/16",745868,2276,4400
"192",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6402,7,NA,"B2","4875 HYLAN BOULEVARD"," ",10312," 2 "," -   "," 2 "," 4,914 "," 2,117 ",2015,1,"B2"," $775,000 ","4/14/16",775000,2117,4914
"193",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6403,16,NA,"B2","361 KINGHORN STREET"," ",10312," 2 "," -   "," 2 "," 4,000 "," 2,600 ",2001,1,"B2"," $697,500 ","5/20/16",697500,2600,4000
"194",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6441,145,NA,"B2","88 NEWTON STREET"," ",10312," 2 "," -   "," 2 "," 4,000 "," 3,326 ",2015,1,"B2"," $789,041 ","2/12/16",789041,3326,4000
"195",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6442,1,NA,"B2","319 POILLON AVENUE"," ",10312," 2 "," -   "," 2 "," 6,500 "," 2,902 ",2007,1,"B2"," $992,793 ","8/30/16",992793,2902,6500
"196",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6442,35,NA,"B2","263 POILLON AVENUE"," ",10312," 2 "," -   "," 2 "," 14,384 "," 4,608 ",2015,1,"B2"," $200,000 ","12/2/16",2e+05,4608,14384
"197",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6462,37,NA,"B2","310 PHILIP AVENUE"," ",10312," 2 "," -   "," 2 "," 6,000 "," 3,192 ",1997,1,"B2"," $950,000 ","2/29/16",950000,3192,6000
"198",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6469,90,NA,"B3","70 POILLON AVENUE"," ",10312," 2 "," -   "," 2 "," 15,000 "," 4,420 ",1970,1,"B3"," $-   ","10/25/16",NA,4420,15000
"199",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6469,165,NA,"B2","24 COTTONTAIL COURT"," ",10312," 2 "," -   "," 2 "," 10,440 "," 3,600 ",2000,1,"B2"," $1,215,000 ","7/6/16",1215000,3600,10440
"200",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6511,107,NA,"B2","5190 AMBOY ROAD"," ",10312," 2 "," -   "," 2 "," 3,523 "," 2,494 ",2004,1,"B2"," $500 ","3/17/16",500,2494,3523
"201",5,"ANNADALE","02 TWO FAMILY DWELLINGS                    ","1",6517,152,NA,"B2","207 ARBUTUS AVENUE"," ",10312," 2 "," -   "," 2 "," 10,959 "," 2,967 ",1940,1,"B2"," $-   ","8/15/16",NA,2967,10959
"202",5,"ANNADALE","04 TAX CLASS 1 CONDOS                      ","1C",6226,1102,NA,"R6","736 ANNADALE ROAD","A",10312," 1 "," -   "," 1 "," -   "," -   ",2012,1,"R6"," $605,000 ","6/30/16",605000,NA,NA
"203",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",5407,11,NA,"V0","108 ELMBANK STREET"," ",10312," 1 "," -   "," 1 "," 5,000 "," -   ",1910,1,"V0"," $960,000 ","8/24/16",960000,NA,5000
"204",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",5426,10,NA,"V0","24 SANDGAP STREET"," ",10312," -   "," -   "," -   "," 4,960 "," -   ",0,1,"V0"," $334,000 ","6/29/16",334000,NA,4960
"205",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6212,113,NA,"V0","1144 ARDEN AVENUE"," ",10312," -   "," -   "," -   "," 3,270 "," -   ",0,1,"V0"," $165,000 ","11/15/16",165000,NA,3270
"206",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6212,115,NA,"V0","ARDEN AVENUE"," ",0," -   "," -   "," -   "," 11,376 "," -   ",0,1,"V0"," $722,500 ","2/17/16",722500,NA,11376
"207",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6251,1,NA,"V0","137 BENNETT AVENUE"," ",10312," -   "," -   "," -   "," 6,000 "," -   ",0,1,"V0"," $400,000 ","6/14/16",4e+05,NA,6000
"208",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6260,64,NA,"V0","EDGEGROVE AVENUE"," ",0," -   "," -   "," -   "," 4,000 "," -   ",0,1,"V0"," $854,311 ","4/22/16",854311,NA,4000
"209",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6260,64,NA,"V0","EDGEGROVE AVENUE"," ",0," -   "," -   "," -   "," 4,000 "," -   ",0,1,"V0"," $-   ","4/22/16",NA,NA,4000
"210",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6260,66,NA,"V0","EDGEGROVE AVENUE"," ",10312," -   "," -   "," -   "," 4,000 "," -   ",0,1,"V0"," $813,581 ","2/26/16",813581,NA,4000
"211",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6260,66,NA,"V0","EDGEGROVE AVENUE"," ",10312," -   "," -   "," -   "," 4,000 "," -   ",0,1,"V0"," $-   ","2/26/16",NA,NA,4000
"212",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6261,54,NA,"V0","EDGEGROVE AVENUE"," ",0," -   "," -   "," -   "," 10,000 "," -   ",0,1,"V0"," $-   ","12/6/16",NA,NA,10000
"213",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6268,3,NA,"V0","STAFFORD AVENUE"," ",0," -   "," -   "," -   "," 8,000 "," -   ",0,1,"V0"," $530,000 ","11/10/16",530000,NA,8000
"214",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6268,72,NA,"V0","SINCLAIR AVENUE"," ",0," -   "," -   "," -   "," 4,000 "," -   ",0,1,"V0"," $270,000 ","11/10/16",270000,NA,4000
"215",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6276,35,NA,"V0","NORTH RAILROAD ST"," ",0," -   "," -   "," -   "," 4,677 "," -   ",0,1,"V0"," $584,500 ","4/21/16",584500,NA,4677
"216",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6276,40,NA,"V0","N/A DETROIT AVENUE"," ",0," -   "," -   "," -   "," 3,793 "," -   ",0,1,"V0"," $-   ","4/21/16",NA,NA,3793
"217",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6277,55,NA,"V0","EDGEGROVE AVENUE"," ",0," -   "," -   "," -   "," 5,394 "," -   ",0,1,"V0"," $300,000 ","12/6/16",3e+05,NA,5394
"218",5,"ANNADALE","05 TAX CLASS 1 VACANT LAND                 ","1B",6301,58,NA,"V0","RENSSELAER AVENUE"," ",0," -   "," -   "," -   "," 4,000 "," -   ",0,1,"V0"," $200,000 ","5/16/16",2e+05,NA,4000
